community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
807,7,0.8258928571428572,0.7142857142857143,0.7142857142857143
808,3,0.45,0.2,0.3333333333333333
809,1,0.3333333333333333,0.3333333333333333,1.0
810,22,0.6285005574136009,0.46153846153846156,0.36363636363636365
811,4,0.21875,0.125,0.25
812,15,0.7572730179028133,0.5217391304347826,0.8
813,3,0.375,0.25,0.3333333333333333
814,5,0.7142857142857143,0.7142857142857143,1.0
815,3,1.0,1.0,1.0
816,1,1.0,1.0,1.0
817,1,1.0,1.0,1.0
818,5,0.6785714285714286,0.3333333333333333,0.4
819,1,0.625,0.25,1.0
820,5,0.4776785714285714,0.14285714285714285,0.2
821,4,0.26785714285714285,0.16666666666666666,0.25
822,1,1.0,1.0,1.0
823,5,0.95,0.8,0.8
824,10,0.2609311740890688,0.10526315789473684,0.0
825,2,1.0,1.0,1.0
826,5,0.6,0.6,0.6
827,2,0.875,0.5,1.0
828,2,0.8055555555555556,0.2222222222222222,1.0
829,5,0.6678571428571428,0.5,0.2
830,11,0.28809523809523807,0.2,0.09090909090909091
831,2,0.725,0.4,1.0
832,11,0.8465909090909091,0.75,0.7272727272727273
833,18,0.794078947368421,0.65,0.6666666666666666
834,1,1.0,1.0,1.0
835,8,0.4049145299145299,0.23076923076923078,0.25
836,2,0.4666666666666667,0.4,1.0
837,5,0.5833333333333333,0.3333333333333333,0.4
838,1,0.7692307692307693,0.07692307692307693,1.0
839,4,0.725,0.5,0.5
840,34,0.6926203877423389,0.43902439024390244,0.5294117647058824
841,16,0.5524456521739131,0.375,0.375
842,8,0.3975378787878788,0.18181818181818182,0.0
843,9,0.5927125506072874,0.2631578947368421,0.4444444444444444
844,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
845,1,0.625,0.5,1.0
846,12,0.9807692307692308,0.9230769230769231,1.0
847,8,0.9444444444444444,0.7777777777777778,0.875
848,12,0.7504578754578755,0.6428571428571429,0.5833333333333334
849,4,0.33494208494208494,0.05405405405405406,0.25
850,2,0.3630952380952381,0.16666666666666666,1.0
851,19,0.8563875598086125,0.76,0.9473684210526315
852,13,0.4059436274509804,0.3333333333333333,0.07692307692307693
853,5,0.6770833333333334,0.25,0.4
854,14,0.5302083333333334,0.4375,0.21428571428571427
855,4,0.875,0.5,0.5
856,5,0.875,0.8333333333333334,1.0
