token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
无辜,119,36,0.3569622148673211,52,0.016631700699046126,0.02521217224118905,1.0,67,3.754528226835655e-18,1.0,2.985152587397569e-17,7-9,wúgū,innocent; innocence; not guilty (law),Translation,水灾 | 丧生 | 灾难 | 遇难 | 灾害 | 伤亡 | 车祸 | 旱灾 | 火灾 | 受伤 | 事故 | 死亡,1.0
去除,120,43,0.36270457030083114,18,0.08108567104043818,0.11287277874787724,0.9999999999998437,18,1.6202758914910783e-13,0.9999999999996817,9.351914038172131e-13,7-9,qùchú,to remove; to dislodge,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,1.0
清除,120,43,0.35371504061882175,178,0.06236132101509789,0.08800063267138761,0.9999999999999858,141,8.866090732558045e-15,0.9999999999999769,5.685961756751506e-14,7-9,qīngchú,to clear away; to eliminate; to get rid of,Translation,取消 | 中止 | 终止 | 停止 | 暂停 | 放弃 | 撤销 | 废除 | 关闭 | 中断 | 解除 | 解散,0.5
修补,120,43,0.34972581665576497,83,0.03763642197749978,0.054711210564775674,1.0,14,2.0052402865066642e-17,1.0,1.4564764601991133e-16,7-9,xiūbǔ,to mend,Translation,安装 | 建造 | 组装 | 改装 | 维修 | 修理 | 调试 | 拆除 | 修建 | 放置 | 摆放 | 更换,0.75
填充,120,43,0.33344902679940014,18,0.03455267477486351,0.04928326200361277,0.9999999999852349,18,1.477199219329704e-11,0.999999999970463,7.231625559848252e-11,7-9,tiánchōng,to fill up; to stuff; to fill in a blank space,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,1.0
冲洗,120,43,0.3256412497718676,18,-0.005970546722026349,-0.008853665382122707,0.9999954248759121,18,4.57512406155825e-6,0.9999908497518505,0.000011480192058924779,7-9,chōngxǐ,to rinse; to wash; to develop (photographic film),Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.75
修复,120,43,0.3227308669187104,83,0.06048247812543128,0.08198217015954946,1.0,14,1.0986563581934463e-15,0.9999999999999989,7.452180676750254e-15,5,xiūfù,to restore; to renovate; (computing) to repair (a corrupted file etc),Translation,安装 | 建造 | 组装 | 改装 | 维修 | 修理 | 调试 | 拆除 | 修建 | 放置 | 摆放 | 更换,0.75
清洗,120,43,0.3208119675597436,72,0.018354848976559535,0.02631357793986512,0.9999999992029274,18,7.970576122482733e-10,0.9999999984058697,3.3021772562070953e-9,6,qīngxǐ,to wash; to clean; to purge,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.75
清理,120,43,0.3151782923649076,75,0.05322828623633746,0.07212016350969574,0.9999999997410498,168,2.5781411009815306e-10,0.9999999994832357,1.1290863151318471e-9,5,qīnglǐ,to clear up; to tidy up; to dispose of,Translation,着力 | 着眼于 | 注重 | 着重 | 着眼 | 探索 | 抓紧 | 搞好 | 抓住 | 结合 | 立足 | 挖掘,0.5
去掉,120,43,0.31024590017856246,141,0.021186723847707423,0.02980096675045809,1.0,40,4.0465250237935895e-15,0.999999999999996,2.883232105616916e-14,6,qùdiào,to get rid of; to exclude; to eliminate; to remove; to delete; to strip out; to extract,Translation,看见 | 碰见 | 见到 | 遇见 | 碰到 | 看到 | 想起 | 想到 | 碰上 | 遇到 | 遇上 | 听到,0.5
替换,120,43,0.308729318500136,141,0.04691103363613619,0.06354943867377359,0.9999999967468511,141,3.2530415847142696e-9,0.9999999934938095,1.2613937539957606e-8,7-9,tìhuàn,to exchange; to replace; to substitute for; to switch,Translation,取消 | 中止 | 终止 | 停止 | 暂停 | 放弃 | 撤销 | 废除 | 关闭 | 中断 | 解除 | 解散,0.5
净化,120,43,0.30035798366942207,18,0.0008770799299947507,0.0012520428560431614,0.9999999999231903,18,7.664098518593299e-11,0.9999999998465493,3.523776354971849e-10,7-9,jìnghuà,to purify,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.75
切割,120,43,0.2998874073693477,72,-0.04786274388604694,-0.06836435223398012,0.9999999990126724,175,8.566652424542241e-10,0.9999999981560072,4.1361474962204915e-9,7-9,qiēgē,to cut,Translation,旋转 | 弯曲 | 横向 | 摆动 | 重叠 | 连接 | 平面 | 伸缩 | 衔接 | 对称 | 环绕 | 纵横交错,0.5
缝合,120,43,0.2994839823957892,95,-0.05108171840635961,-0.07292012905152521,0.999999981118805,41,1.8881187970544184e-8,0.999999962237617,6.69429545315153e-8,7-9,fénghé,to sew together; suture (in surgery); to sew up (a wound),Translation,治疗 | 针灸 | 外科 | 急诊 | 儿科 | 内科 | 临床 | 肿瘤 | 手术 | 药物 | 西医 | 中医,0.75
遮盖,120,43,0.2973083237912784,144,-0.028931942434064994,-0.041173025686263215,0.9999999999997584,159,2.386598796076759e-13,0.9999999999995197,1.4123722876580091e-12,7-9,zhēgài,to hide; to cover (one's tracks),Translation,白色 | 翠绿 | 碧绿 | 晶莹 | 黄色 | 鲜艳 | 蓝色 | 红色 | 五颜六色 | 花瓣 | 光泽 | 圆形,0.5
复原,120,43,0.2936691379773808,57,0.001937784754455163,0.002735945976534347,1.0,74,3.0388898137415e-17,1.0,2.280449114831519e-16,7-9,fùyuán,to restore (sth) to (its) former condition; to recover from illness; recovery,Translation,腹泻 | 炎症 | 症状 | 急性 | 病症 | 抑郁症 | 高血压 | 慢性 | 疼痛 | 发炎 | 失眠 | 咳嗽,0.5
打磨,120,43,0.2919519096224274,72,-0.008859840003039632,-0.012513048369800613,1.0,18,9.675181418174526e-17,0.9999999999999999,6.733578164108352e-16,7-9,dǎmó,to polish; to burnish; to shine,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.25
处理,120,43,0.2906111553319514,85,0.04275536126262483,0.056844632884888245,0.9999999985278549,168,1.462582428045306e-9,0.9999999970652725,5.939577757002304e-9,3,chǔlǐ,to handle; to deal with; to punish; to treat sth by a special process; to process; to sell at reduced prices,Translation,着力 | 着眼于 | 注重 | 着重 | 着眼 | 探索 | 抓紧 | 搞好 | 抓住 | 结合 | 立足 | 挖掘,0.75
美化,120,43,0.28613032045199144,110,0.020260321300089368,0.027597729661890658,1.0,32,1.0793141700047415e-18,1.0,8.838279453563e-18,7-9,měihuà,to make more beautiful; to decorate; embellishment,Translation,展现 | 凝聚 | 孕育 | 塑造 | 体现 | 蕴涵 | 描绘 | 激发 | 展示 | 流露 | 焕发 | 烘托,1.0
消化,120,43,0.28405403143211944,111,0.00969641017560402,0.013362519141170029,0.9999999999998437,18,1.5065848910039852e-13,0.999999999999693,9.357751222171957e-13,4,xiāohuà,to digest (food); (fig.) to absorb (information etc); to assimilate; to process,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.25
提炼,120,43,0.2835385914682989,85,-0.005303043991068901,-0.00740171616770942,0.9999999998589715,85,1.4070801585354937e-10,0.9999999997182635,6.307582635271978e-10,7-9,tíliàn,"to extract (ore, minerals etc); to refine; to purify; to process",Translation,辨别 | 查找 | 寻找 | 搜集 | 分辨 | 搜寻 | 辨认 | 寻觅 | 捕捉 | 揣摩 | 找出 | 追踪,0.25
改造,120,43,0.2827273149742076,14,-0.0018047103808386256,-0.002516072922495077,0.9999995958201389,142,2.318652695338387e-7,0.9999993639548693,1.2514024682733749e-6,3,gǎizào,to transform; to reform; to remodel; to remold,Translation,燃料 | 燃气 | 煤气 | 设备 | 发电 | 零件 | 配件 | 部件 | 天然气 | 管道 | 热水器 | 电池,0.5
替代,120,43,0.2800265530764954,141,0.022429025152807924,0.030211409574215912,0.9999999810438285,141,1.8954977090750954e-8,0.9999999620888513,6.719729470383369e-8,4,tìdài,to substitute for; to replace; to supersede,Translation,取消 | 中止 | 终止 | 停止 | 暂停 | 放弃 | 撤销 | 废除 | 关闭 | 中断 | 解除 | 解散,0.5
疏通,120,43,0.2791914856225749,75,-0.0107999627113331,-0.014983123112330625,1.0,12,1.8291316540241022e-16,0.9999999999999998,2.093903302684431e-15,7-9,shūtōng,to unblock; to dredge; to clear the way; to get things flowing; to facilitate; to mediate; to lobby; to explicate (a text),Translation,机关 | 干部 | 监察 | 部门 | 监督 | 执法 | 组织 | 基层 | 协调 | 协作 | 部队 | 公安,0.5
改良,120,43,0.2785632978187218,30,-0.0013317854191033929,-0.0018460183895228968,0.9999918527514562,176,8.074793090064441e-6,0.9999837779583661,0.000019634459609005753,7-9,gǎiliáng,to improve (sth); to reform (a system),Translation,新型 | 微型 | 多功能 | 小型 | 智能 | 轻型 | 高科技 | 新式 | 大型 | 研发 | 研制 | 巨型,0.5
补救,120,43,0.27552677859272307,75,-0.024697833443236117,-0.03409074719871763,1.0,168,2.9427689004063632e-15,0.999999999999997,1.861903305039221e-14,7-9,bǔjiù,to remedy,Translation,着力 | 着眼于 | 注重 | 着重 | 着眼 | 探索 | 抓紧 | 搞好 | 抓住 | 结合 | 立足 | 挖掘,0.25
剔除,120,43,0.2729921962868718,141,0.011912619738069119,0.016121654456957624,0.9999999879817382,141,1.1989553700226499e-8,0.9999999759921845,4.367851651999357e-8,7-9,tīchú,to reject; to discard; to get rid of,Translation,取消 | 中止 | 终止 | 停止 | 暂停 | 放弃 | 撤销 | 废除 | 关闭 | 中断 | 解除 | 解散,0.5
除去,120,43,0.2725628951569523,141,0.046182976682484916,0.05969723096046689,0.9999999999780727,124,2.1865544629620996e-11,0.9999999999562071,1.0577555619051168e-10,7-9,chúqù,to eliminate; to remove; except for; apart from,Translation,大多数 | 大部分 | 绝大多数 | 多数 | 那些 | 许多 | 这些 | 一些 | 所有 | 部分 | 其他 | 个别,0.5
代替,120,43,0.2702585898954418,141,0.0033032648982238566,0.004506225897093271,0.9999999999616023,141,3.809944133148476e-11,0.9999999999235029,1.8139374761504795e-10,4,dàitì,to replace; to take the place of,Translation,取消 | 中止 | 终止 | 停止 | 暂停 | 放弃 | 撤销 | 废除 | 关闭 | 中断 | 解除 | 解散,0.5
分解,120,43,0.2701648439290706,18,-0.02304299288459838,-0.03157287326175198,0.9999999999249951,18,4.697454658988297e-11,0.9999999998780206,3.5716672634207667e-10,5,fēnjiě,to resolve; to decompose; to break down,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.5
合成,120,43,0.2692585612823137,18,-0.010668134442715027,-0.014599054983710162,0.9999999463200183,176,5.3589217077029584e-8,0.9999998927308013,1.7986597866791076e-7,5,héchéng,to compose; to constitute; compound; synthesis; mixture; synthetic,Translation,新型 | 微型 | 多功能 | 小型 | 智能 | 轻型 | 高科技 | 新式 | 大型 | 研发 | 研制 | 巨型,0.0
还原,120,43,0.26547307420817023,32,0.0009715572034210695,0.0013209506557573666,0.9999999999178613,32,6.602305418655278e-11,0.9999999998518382,3.8619866122067337e-10,7-9,huányuán,to restore to the original state; to reconstruct (an event); reduction (chemistry),Translation,展现 | 凝聚 | 孕育 | 塑造 | 体现 | 蕴涵 | 描绘 | 激发 | 展示 | 流露 | 焕发 | 烘托,0.25
移植,120,43,0.2635409449449187,111,-0.04270690290907703,-0.05798951430624061,0.9999999999907061,111,9.28229909883539e-12,0.9999999999814237,4.633061591295973e-11,7-9,yízhí,to transplant,Translation,肝脏 | 细胞 | 肝 | 分泌 | 激素 | 胚胎 | 脾 | 蛋白质 | 器官 | 唾液 | 肺 | 肾,0.25
再生,120,43,0.2630896457617115,111,-0.010876013260517514,-0.014758936684719963,0.9999999997385771,142,2.3368704673073617e-10,0.99999999950489,1.1553220074047681e-9,6,zàishēng,to be reborn; to regenerate; to be a second so-and-so (famous dead person); recycling; regeneration,Translation,燃料 | 燃气 | 煤气 | 设备 | 发电 | 零件 | 配件 | 部件 | 天然气 | 管道 | 热水器 | 电池,0.75
生成,120,43,0.259233539891997,18,0.004584823787117442,0.006151225450578911,0.9999999663806994,96,3.26318364274119e-8,0.999999933748863,1.1661951669281132e-7,5,shēngchéng,to generate; to produce; to form; to be formed; to come into being; to be born with; to be blessed with,Translation,推动 | 推进 | 拓展 | 构建 | 促进 | 深化 | 强化 | 加快 | 优化 | 打造 | 开拓 | 培育,0.25
成型,120,43,0.25894809697821597,18,-0.01117631888176368,-0.015081695136588948,0.9999999954872578,18,4.477902929641428e-9,0.9999999910093549,1.7257465318537837e-8,7-9,chéngxíng,to become shaped; to become formed,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.25
添加,120,43,0.2550332267916395,18,-0.02420866631892471,-0.032496303445407174,0.999999987784861,18,1.2145615779135231e-8,0.9999999756392453,4.4394043087183636e-8,7-9,tiānjiā,to add; to increase,Translation,液体 | 加热 | 溶解 | 搅拌 | 浸泡 | 氧气 | 含量 | 气体 | 洗涤剂 | 气泡 | 凝固 | 热量,0.0
扫除,120,43,0.2543508545053,178,-0.025374249789944125,-0.034029744341904485,0.9999999999984368,168,1.5607541035230648e-12,0.999999999996876,8.317223926749776e-12,7-9,sǎochú,to sweep; to clean with a brush; to sweep away (often fig.),Translation,着力 | 着眼于 | 注重 | 着重 | 着眼 | 探索 | 抓紧 | 搞好 | 抓住 | 结合 | 立足 | 挖掘,0.25
吸收,120,43,0.2528777058559261,18,-0.01674089807791118,-0.022407172439004797,0.9999999997886846,184,1.5992361956442716e-10,0.999999999628761,9.609143916948888e-10,4,xīshōu,to absorb; to assimilate; to ingest; to recruit,Translation,导致 | 削弱 | 抵消 | 引发 | 加剧 | 造成 | 缓解 | 加重 | 减轻 | 抑制 | 诱发 | 影响,0.5
复制,120,43,0.2463882540874052,63,0.008846312660885702,0.011602359712003883,0.9999999274032971,183,5.974948154792243e-8,0.9999998676538155,2.457698470857607e-7,4,fùzhì,to duplicate; to make a copy of; to copy; to reproduce; to clone,Translation,网站 | 下载 | 主页 | 网页 | 网址 | 博客 | 微信 | 电子邮件 | 邮件 | 短信 | 登录 | 微博,0.25
整理,120,43,0.24633533416642756,63,-0.03330665786782894,-0.04419294067739121,0.9999999999998579,168,1.3786510980045197e-13,0.99999999999972,8.067052012749253e-13,3,zhěnglǐ,"to arrange; to tidy up; to sort out; to straighten out; to list systematically; to collate (data, files); to pack (luggage)",Translation,着力 | 着眼于 | 注重 | 着重 | 着眼 | 探索 | 抓紧 | 搞好 | 抓住 | 结合 | 立足 | 挖掘,0.5
填补,120,43,0.24194410303339967,184,-0.01807981290071134,-0.023850237130347073,0.9999841560553825,168,0.000010716312036248726,0.9999734397433463,0.000038073248365642424,7-9,tiánbǔ,to fill a gap; to fill in a blank (on a form); to overcome a deficiency,Translation,着力 | 着眼于 | 注重 | 着重 | 着眼 | 探索 | 抓紧 | 搞好 | 抓住 | 结合 | 立足 | 挖掘,0.25
补充,120,43,0.23641167157746187,34,-0.005015159427992799,-0.006567883820793052,0.9999999999999858,34,1.5604445072526883e-14,0.9999999999999701,9.746745503000352e-14,3,bǔchōng,to replenish; to supplement; to complement; additional; supplementary,Translation,阐述 | 推断 | 解释 | 推测 | 表述 | 判断 | 分析 | 猜测 | 描述 | 概括 | 叙述 | 断定,0.25
减压,120,43,0.2274250598315723,95,-0.022089024804809065,-0.028591433214224398,1.0,184,2.052520410029682e-16,0.9999999999999998,2.365840011889651e-15,7-9,jiǎnyā,to reduce pressure; to relax,Translation,导致 | 削弱 | 抵消 | 引发 | 加剧 | 造成 | 缓解 | 加重 | 减轻 | 抑制 | 诱发 | 影响,0.5
雄厚,121,51,0.41274449964612603,89,0.13426800333920852,0.18608957664159845,1.0,15,7.758278364166998e-17,0.9999999999999999,5.500551153591925e-16,7-9,xiónghòu,substantial; robust; ample; abundant,Translation,复杂 | 繁重 | 紧迫 | 偏僻 | 简陋 | 狭小 | 拥挤 | 艰巨 | 薄弱 | 狭窄 | 单薄 | 急迫,1.0
出色,121,51,0.39348821019659996,187,0.046906783006973984,0.07178673052592685,0.9999999999999716,82,2.4137769656418517e-14,0.9999999999999475,1.9096856559649246e-13,4,chūsè,remarkable; outstanding,Translation,顺畅 | 合理 | 可靠 | 高效 | 便捷 | 通畅 | 稳妥 | 畅通 | 方便 | 可行 | 合适 | 有序,0.75
坚实,121,51,0.3835282894848364,97,0.07415409044772203,0.1073723141306548,0.9999999999999432,17,5.830333753903195e-14,0.9999999999998849,3.6667507061716973e-13,7-9,jiānshí,firm and substantial; solid,Translation,谦逊 | 谦虚 | 诚恳 | 善良 | 诚实 | 豁达 | 真诚 | 正直 | 坦诚 | 耿直 | 仁慈 | 勇敢,1.0
强大,121,51,0.37819438300465685,119,0.07925676522704711,0.11305237199548572,0.9999999999999005,82,4.968927976002291e-14,0.9999999999998508,5.886987077499209e-13,3,qiángdà,large; formidable; powerful; strong,Translation,顺畅 | 合理 | 可靠 | 高效 | 便捷 | 通畅 | 稳妥 | 畅通 | 方便 | 可行 | 合适 | 有序,1.0
出众,121,51,0.3772180328244757,97,0.0073700388745517875,0.01169565248351523,0.9999999999813269,60,1.6216704125483083e-11,0.9999999999651102,9.198315073483733e-11,7-9,chūzhòng,to stand out; outstanding,Translation,有名 | 著名 | 驰名 | 大名鼎鼎 | 举世闻名 | 出名 | 闻名 | 远近闻名 | 杰出 | 独一无二 | 举世无双 | 当之无愧,0.25
深厚,121,51,0.37655543184615586,90,0.07665442698788688,0.10949083989524751,1.0,13,1.4731396283558826e-17,1.0,1.2299630071690205e-16,4,shēnhòu,deep; profound,Translation,韵味 | 气质 | 魅力 | 气息 | 风貌 | 风情 | 风采 | 风格 | 风范 | 底蕴 | 特质 | 情调,0.75
丰富,121,51,0.374296285490811,187,0.0012692700691438463,0.0020244414039584675,0.9999997862208632,187,2.1374781079326598e-7,0.9999995724730524,6.600918370731938e-7,3,fēngfù,to enrich; rich; plentiful; abundant,Translation,别致 | 细腻 | 精致 | 优美 | 新颖 | 引人入胜 | 精妙 | 生动 | 动人 | 美妙 | 简洁 | 古朴,1.0
过硬,121,51,0.3683014395064547,97,0.07419830635284919,0.10511210608474778,1.0,17,4.799585523548087e-18,1.0,6.05220683000928e-17,7-9,guòyìng,to have perfect mastery of sth; to be up to the mark,Translation,谦逊 | 谦虚 | 诚恳 | 善良 | 诚实 | 豁达 | 真诚 | 正直 | 坦诚 | 耿直 | 仁慈 | 勇敢,1.0
优异,121,51,0.3667857069920455,187,0.0978417762112912,0.13383621356947956,1.0,82,1.8123671383285121e-16,0.9999999999999998,1.2574524746938296e-15,7-9,yōuyì,exceptional; outstandingly good,Translation,顺畅 | 合理 | 可靠 | 高效 | 便捷 | 通畅 | 稳妥 | 畅通 | 方便 | 可行 | 合适 | 有序,1.0
优良,121,51,0.3648088810369711,97,0.07506362831685204,0.10568550031425941,1.0,82,2.1284166338688817e-15,0.9999999999999979,1.3754510392582026e-14,4,yōuliáng,fine; good; first-rate,Translation,顺畅 | 合理 | 可靠 | 高效 | 便捷 | 通畅 | 稳妥 | 畅通 | 方便 | 可行 | 合适 | 有序,1.0
良好,121,51,0.3630126649083155,82,0.058410423935550515,0.08399570343346892,0.9999999826870153,82,1.7280376046180515e-8,0.9999999654066393,6.171099695906718e-8,4,liánghǎo,good; favorable; well; fine,Translation,顺畅 | 合理 | 可靠 | 高效 | 便捷 | 通畅 | 稳妥 | 畅通 | 方便 | 可行 | 合适 | 有序,1.0
扎实,121,51,0.36172793085057214,117,0.059629687918251406,0.08544137812289358,0.9999999991110826,17,8.831456700124741e-10,0.999999998227937,3.6708926751197066e-9,6,zhāshi,strong; solid; sturdy; firm; practical; variant of 扎实,Translation,谦逊 | 谦虚 | 诚恳 | 善良 | 诚实 | 豁达 | 真诚 | 正直 | 坦诚 | 耿直 | 仁慈 | 勇敢,0.5
